Epoch	EpRet	EpLen	TotalEnvInteracts	Time	VVals_1	LossPi_1	LossV_1	Entropy_1	KL_1	ClipFrac_1
230	73.200424	553.875	1155000	1145.4256708621979	10.545085	-3.7193297e-09	2.6269143	0.870272	0.0024233765	0.0036
231	77.77815	583.625	1160000	1149.3688554763794	10.517702	-1.373291e-08	1.7865266	0.87007636	0.0037985481	0.0344
232	77.09723	574.625	1165000	1153.2911989688873	10.680801	2.07901e-08	2.1484208	0.869803	0.0021503489	0.0002
233	81.309654	600.5	1170000	1160.0564246177673	10.721431	4.577637e-09	1.9659629	0.8694326	0.0013959213	0.0
234	86.20613	633.8571	1175000	1164.0605578422546	10.643553	-1.4686584e-08	2.0636578	0.86901903	0.0022507808	0.0
235	85.94031	626.1429	1180000	1171.583868265152	10.744656	-6.866455e-09	2.0743802	0.86860555	0.00057603425	0.0
236	90.2312	659.2857	1185000	1178.9840095043182	11.009288	8.010864e-09	2.0414567	0.86823606	-0.0002717018	0.0
237	93.376625	680.0	1190000	1186.4467658996582	11.099725	1.2397766e-08	1.8599557	0.86792207	-0.00021753133	0.0
238	90.338234	655.0	1195000	1193.86168384552	11.20494	0.0	1.8337691	0.8676178	0.00021862633	0.0
239	90.90509	657.4286	1200000	1197.838693857193	11.292641	-2.0980835e-09	1.8239918	0.86730194	0.00034301562	0.0
240	91.66573	672.4286	1205000	1201.832807302475	11.348459	-4.005432e-09	1.5593739	0.86698663	0.000340845	0.0
241	86.18668	631.4286	1210000	1207.1754999160767	11.270923	8.9645384e-09	1.4678612	0.8666542	0.00094310683	0.0
242	84.38451	613.0	1215000	1211.345899105072	11.203658	1.0681152e-08	1.4271097	0.8663585	0.0007912692	0.0
243	82.63129	597.875	1220000	1216.0566909313202	11.25387	5.340576e-09	1.3661715	0.8660884	0.001908807	0.0
244	79.628685	583.5	1225000	1221.3837218284607	11.204358	2.5749207e-09	1.3281293	0.8658449	0.0019968466	0.0012
245	75.26219	556.75	1230000	1228.8889589309692	11.063168	-6.866455e-09	1.4038007	0.86555654	0.0007739222	0.0
246	72.00703	527.3333	1235000	1233.6233439445496	11.431152	-4.386902e-09	2.2312396	0.86524445	0.00032461	0.0
247	73.140015	546.0	1240000	1238.142573595047	11.127605	7.820129e-09	1.68245	0.86495554	-0.00028529018	0.0
248	74.06123	553.1111	1245000	1241.9719123840332	10.98216	1.7237664e-08	1.4680442	0.86467385	0.0014984907	0.002
249	72.5462	536.0	1250000	1246.256377696991	11.202932	-7.247925e-09	2.038214	0.8643033	0.0026975686	0.0038
250	72.79726	539.55554	1255000	1250.0658977031708	11.600452	-1.1444092e-09	3.2506905	0.8638653	0.001303357	0.0
251	77.29602	583.75	1260000	1254.6849687099457	11.082578	-1.7547608e-08	1.5576105	0.8634801	0.0007295087	0.0
252	77.622375	590.0	1265000	1258.940158367157	11.008014	-1.206398e-08	1.6152995	0.8630683	-0.00010515006	0.0
253	79.924835	601.0	1270000	1266.408528327942	11.025269	1.1444092e-09	1.4844767	0.8626628	0.0005549035	0.0
254	82.413574	615.25	1275000	1271.7132756710052	11.084966	3.7193297e-09	1.5177885	0.8622562	0.0031442838	0.0042
255	85.8125	646.1429	1280000	1277.0970883369446	11.2747555	-5.531311e-09	1.3519772	0.86190146	0.0043046353	0.0508
256	86.71761	666.8571	1285000	1281.0701043605804	11.251272	7.534027e-09	1.5969262	0.861536	0.0023196081	0.0062
257	89.829994	691.4286	1290000	1286.4151248931885	11.292012	-1.5068053e-08	1.618149	0.8611543	0.00061837665	0.0014
258	87.9026	674.8571	1295000	1293.2837164402008	11.295939	4.577637e-09	1.5653166	0.86080617	0.002024319	0.0
259	89.41064	690.4286	1300000	1300.6685826778412	11.249921	9.536743e-09	1.7761757	0.86055607	0.0016708584	0.0038
260	90.063255	701.8571	1305000	1308.1411550045013	11.212852	5.912781e-09	1.7685633	0.8602766	0.00097480544	0.0
261	91.62037	713.7143	1310000	1312.095239162445	11.166385	-7.820129e-09	1.745026	0.859983	0.0003026399	0.0
262	91.514854	720.5	1315000	1315.834186553955	11.130037	4.9591065e-09	1.7807057	0.85967815	0.0015405959	0.0002
263	95.96952	752.5	1320000	1320.3522157669067	11.251306	-2.5749207e-09	1.6890802	0.859401	0.0016026051	0.0
264	101.27142	786.3333	1325000	1325.6303043365479	11.188677	0.0	1.5157967	0.85909456	0.00071841606	0.0066
265	109.37144	833.3333	1330000	1330.1941194534302	11.122403	-1.9073487e-09	1.6227921	0.85877585	0.0032323792	0.0016
266	113.673744	866.8	1335000	1335.5960426330566	11.299459	-5.531311e-09	1.6430606	0.85851437	0.000486886	0.0
267	114.484764	881.4	1340000	1342.717086315155	11.297857	6.5803527e-09	1.5204071	0.858236	-0.00017861793	0.0
268	112.45747	861.6	1345000	1350.1844491958618	11.286939	-1.7738342e-08	1.3376149	0.85790956	7.959321e-05	0.0
269	114.8563	880.6	1350000	1357.654456615448	11.357718	-2.07901e-08	1.4295417	0.85756934	0.0008225193	0.0
270	112.815125	859.0	1355000	1361.4380810260773	11.364553	-1.1062622e-08	1.4906278	0.8572125	0.00055441324	0.0
271	117.58675	899.6	1360000	1365.9310688972473	11.418006	-2.9182434e-08	1.3644782	0.8568628	0.0020444025	0.0
272	115.548744	871.6	1365000	1373.3222177028656	11.481475	-1.4877319e-08	1.4015349	0.8565584	0.0021602563	0.0
273	111.17715	831.8	1370000	1377.088448047638	11.374026	-1.6975402e-08	1.6691849	0.85625136	0.0017438589	0.0002
274	105.65448	797.0	1375000	1381.8384580612183	11.4101715	-1.9073487e-09	1.3412809	0.85592395	0.002727968	0.0004
275	105.08138	786.6667	1380000	1386.248349905014	11.474325	-6.008148e-09	1.4562845	0.8556003	0.0009973476	0.0
276	105.89045	784.0	1385000	1390.0873987674713	11.507407	-1.6593933e-08	1.5824519	0.8553271	0.0007228338	0.0
277	104.999855	784.3333	1390000	1394.0076265335083	11.533686	-1.0299683e-08	1.4189186	0.8550049	0.00046421503	0.0
278	109.25571	808.6667	1395000	1397.9478995800018	11.591221	5.722046e-09	1.4675354	0.85468626	7.6711585e-05	0.0
279	104.158775	768.0	1400000	1405.369600534439	11.586311	1.0681152e-08	1.356985	0.8543966	0.00030837947	0.0
280	109.054016	798.6667	1405000	1410.60768532753	11.585269	-2.3269653e-08	1.6128752	0.8541119	0.0003071118	0.0
281	111.697395	822.6667	1410000	1414.5323288440704	11.587715	6.866455e-09	1.3880883	0.85387206	0.0017398722	0.0002
282	118.47453	863.0	1415000	1418.523466348648	11.858584	-9.727478e-09	1.5192008	0.85368186	0.0018887818	0.0002
283	122.1027	884.6	1420000	1422.3255734443665	11.915668	-1.8119812e-09	1.3604494	0.8534413	0.0032396496	0.0214
284	122.9066	883.2	1425000	1426.850618839264	11.96453	-1.1062622e-08	1.4309512	0.85313225	0.0031965536	0.0078
285	127.2477	900.6	1430000	1434.3238816261292	12.020428	-3.4332275e-09	1.6722004	0.85284346	0.0015429503	0.0004
286	129.04851	900.6	1435000	1441.7604970932007	12.061753	-9.918213e-09	1.8984096	0.85249513	0.0015515476	0.0004
287	133.54173	923.2	1440000	1449.1413519382477	12.134327	5.912781e-09	2.009457	0.8521886	0.003127599	0.0014
288	129.70113	897.4	1445000	1456.5622684955597	12.214426	2.1362304e-08	1.943214	0.85188603	0.0019512818	0.0006
289	133.17809	912.4	1450000	1461.7276651859283	12.257522	3.528595e-09	1.9888482	0.8515408	0.0011667125	0.0
290	135.29233	922.2	1455000	1465.58229637146	12.288515	-9.155274e-09	2.3435276	0.8511617	0.00031562935	0.0002
291	136.94934	934.6	1460000	1469.471215248108	12.401819	1.1444092e-09	1.7489032	0.8507879	0.00013469467	0.0
292	127.89838	865.8	1465000	1473.4049603939056	12.389961	-3.8146974e-09	1.9547465	0.8504418	0.00044045114	0.0
293	126.48729	862.4	1470000	1477.2384135723114	12.466199	-1.3542175e-08	1.7163256	0.85017794	0.00038304125	0.0
294	119.121864	816.0	1475000	1481.448750257492	12.367614	-9.155274e-09	1.6067783	0.84998703	-0.00012498889	0.0
295	115.71332	791.5	1480000	1488.9583678245544	12.420356	1.411438e-08	1.4486372	0.8498396	-0.00014587627	0.0
296	116.59946	803.0	1485000	1496.4612276554108	12.444152	1.2969971e-08	1.3564506	0.8497047	0.0011365032	0.0
297	116.08594	798.8333	1490000	1500.4118373394012	12.4987955	9.2983243e-10	1.3015817	0.8495598	0.0017184723	0.0
298	114.32974	786.8333	1495000	1507.8273282051086	12.50657	4.386902e-09	1.3889071	0.84938806	0.0012269364	0.0002
299	116.090996	800.3333	1500000	1511.745450258255	12.542817	-1.0299683e-08	1.3889143	0.84915274	0.0005925708	0.0
300	111.020874	769.6667	1505000	1519.1397304534912	12.518712	-1.3542175e-08	1.3250749	0.8488549	-0.00021203599	0.0
301	111.74937	776.5	1510000	1526.623259305954	12.49285	5.340576e-09	1.558525	0.8485501	0.001087468	0.0
302	112.0198	767.6667	1515000	1531.293760061264	12.564534	-9.918213e-09	1.1786147	0.84824675	0.00030241345	0.0
303	112.48221	771.6667	1520000	1536.5612752437592	12.557286	-2.2888185e-09	1.2309227	0.8479994	0.0005934863	0.0
304	111.13458	764.5	1525000	1541.071184873581	12.590286	-3.0517577e-09	1.233843	0.84773606	0.0006175813	0.0
305	109.633766	753.1667	1530000	1545.607871055603	12.560601	-1.2397766e-08	1.5226822	0.84749	0.00069137965	0.0
306	115.589714	787.0	1535000	1553.1309733390808	12.590855	6.1035155e-09	1.3164791	0.84720725	5.036807e-06	0.0
307	117.28266	803.0	1540000	1557.858800649643	12.592304	-2.861023e-09	1.251572	0.8468664	-7.852862e-05	0.0008
308	116.48264	792.6667	1545000	1561.7637388706207	12.628078	1.0871887e-08	1.2547183	0.8465133	0.0003864016	0.0048
309	112.43722	771.3333	1550000	1565.5077698230743	12.661223	1.912117e-08	1.2793889	0.8461039	0.001196089	0.0008
310	113.05717	772.0	1555000	1573.0027356147766	12.692283	-5.340576e-09	1.2248187	0.8456701	0.0007650653	0.0012
311	111.950386	772.3333	1560000	1580.3916518688202	12.690584	-1.3685226e-08	1.2476261	0.8451887	0.00017995333	0.0002
312	106.33792	737.8333	1565000	1587.8824071884155	12.663593	-3.1471252e-09	1.1023732	0.8446905	0.00069375744	0.0
313	103.48485	711.8571	1570000	1592.0265064239502	12.431149	4.9591065e-09	1.1804252	0.84420663	0.00047988945	0.0
314	101.39939	699.5714	1575000	1596.468255996704	12.444547	9.346008e-09	1.1738085	0.843707	0.00079628546	0.0
315	97.05215	671.4286	1580000	1603.8746285438538	12.407828	-6.9618227e-09	1.1059264	0.84326464	0.00055672415	0.0002
316	98.40498	675.0	1585000	1607.7671582698822	12.422833	6.2942505e-09	1.1357678	0.8428745	0.00010157287	0.0
317	103.003136	704.0	1590000	1611.6784148216248	12.391644	-4.9591065e-09	1.1934988	0.8425654	-0.00040413308	0.0
318	99.81368	681.1429	1595000	1615.802434206009	12.419969	4.720688e-09	1.1659235	0.84225583	0.001649723	0.0
319	101.87551	694.4286	1600000	1623.28653383255	12.38026	-9.536744e-10	1.1851633	0.8418232	0.0028228713	0.001
320	102.70843	695.8571	1605000	1627.8248538970947	12.36672	1.1253357e-08	1.186455	0.84137464	0.00055505894	0.0
321	105.57537	714.0	1610000	1631.5592470169067	12.429912	-7.6293943e-10	1.2622466	0.8410001	0.00031560668	0.0
322	109.92239	739.5	1615000	1635.4587054252625	12.717703	9.727478e-09	1.2928178	0.8407083	0.00064095354	0.0
323	110.2604	740.6667	1620000	1639.373194694519	12.745386	6.8187713e-09	1.2966855	0.84045225	0.0010747549	0.0008
324	115.68386	775.3333	1625000	1644.754238128662	12.761908	9.536743e-11	1.2961612	0.84021366	0.0007945038	0.0012
325	119.86504	797.8333	1630000	1652.2273914813995	12.821024	-1.9645691e-08	1.4081564	0.83997303	0.0022200015	0.0038
326	119.67157	800.6667	1635000	1655.9497466087341	12.872739	1.2207031e-08	1.2868074	0.8397337	0.0024953	0.0056
327	116.3645	779.5	1640000	1660.5940086841583	12.865587	2.0217895e-08	1.2449025	0.83957237	0.0015268911	0.0004
328	121.47312	816.5	1645000	1665.1377429962158	12.876924	4.9591065e-09	1.2448192	0.83942676	0.0007313884	0.0
329	123.28022	830.0	1650000	1672.628392457962	12.820795	-4.9591065e-09	1.2277608	0.83926964	0.00015331488	0.0
330	123.86437	832.3333	1655000	1677.9028933048248	12.840425	1.9073486e-08	1.1957299	0.8391728	-5.010729e-05	0.0
331	123.18259	830.8333	1660000	1681.8897902965546	12.826197	-1.2397766e-08	1.2106712	0.83903986	0.0019232933	0.001
332	122.459175	826.0	1665000	1689.3954682350159	12.824514	4.005432e-09	1.1712233	0.8388695	0.00038391404	0.0044
333	122.34656	835.0	1670000	1694.0948543548584	12.890362	1.1444092e-09	1.1823503	0.8386891	0.0020641217	0.0144
334	124.736855	853.2	1675000	1698.0372405052185	13.095896	-1.0490417e-09	1.1512595	0.8385412	0.0016293606	0.001
335	125.730446	868.4	1680000	1702.4848277568817	13.098784	-4.386902e-09	1.1821841	0.83838975	0.0007755382	0.0022
336	132.80388	914.8	1685000	1707.0951013565063	13.10761	-1.525879e-08	1.1388888	0.8381539	0.0027244186	0.0012
337	131.12717	909.8	1690000	1711.5600936412811	13.094034	3.3378602e-09	1.1741844	0.8378801	0.0012687711	0.0014
338	135.93619	943.6	1695000	1715.440817117691	13.102972	8.678437e-09	1.0816137	0.837575	0.00035049583	0.0022
339	132.28635	919.8	1700000	1722.8455390930176	13.114669	-2.2888185e-09	1.1990056	0.83722186	0.00013119506	0.0
340	130.44644	905.8	1705000	1726.7975225448608	13.131726	-4.196167e-09	1.11703	0.8369018	0.0015899624	0.0
341	126.83937	883.8	1710000	1734.260943889618	13.107767	-6.866455e-09	1.1159683	0.83669573	0.0005252833	0.0
342	130.62509	914.0	1715000	1740.239636182785	13.067599	-2.670288e-09	1.0699655	0.8365166	0.0023841104	0.0002
343	130.01863	907.6	1720000	1744.2051963806152	13.050506	-1.7166137e-09	1.2024482	0.83624375	0.000713842	0.0058
344	124.24575	875.0	1725000	1748.1449737548828	12.988648	2.1743775e-08	1.0031518	0.835915	0.0019300194	0.0004
345	126.0318	893.4	1730000	1752.1359157562256	12.950897	1.9073486e-10	1.2451282	0.8356706	0.0020654625	0.0034
346	116.65157	831.8	1735000	1759.6201388835907	12.684894	1.2969971e-08	1.375762	0.8354784	0.0026219434	0.0242
347	115.83711	837.0	1740000	1763.6340091228485	12.629697	1.3351441e-08	1.5156159	0.8352621	0.0016207587	0.003
348	116.9915	841.8	1745000	1767.603803396225	12.712539	-2.6130676e-08	1.498053	0.8350076	0.00026630607	0.0
349	124.47594	887.2	1750000	1771.5332670211792	12.87044	-1.0204316e-08	1.1145159	0.83481073	0.0011729797	0.0002
350	121.87268	871.8	1755000	1776.171956062317	12.81668	-8.678437e-09	1.1492915	0.83460164	-9.7556236e-05	0.0
351	125.64065	893.0	1760000	1782.943158864975	12.7867155	4.196167e-09	1.0240879	0.8343529	0.00023855915	0.0002
352	125.24231	887.6	1765000	1790.433228969574	12.762049	-1.525879e-08	0.9551722	0.8341132	0.0015270027	0.0008
353	127.62799	901.6	1770000	1794.2552614212036	12.706061	1.1825562e-08	0.94473684	0.833832	0.0010609111	0.0002
354	132.90988	943.0	1775000	1798.083934545517	12.664408	8.392334e-09	0.9879415	0.83355373	-7.490227e-05	0.0
355	137.46854	978.2	1780000	1803.4601347446442	12.6019745	7.6293943e-10	1.0492737	0.8332489	0.0025384529	0.0082
356	138.41267	975.6	1785000	1808.7874100208282	12.586775	-3.0517577e-09	0.9563545	0.83290654	0.0016519402	0.004
357	141.9495	996.4	1790000	1812.7421236038208	12.606862	1.2016296e-08	0.9471299	0.8325465	0.0004091085	0.0012
358	157.07222	1089.75	1795000	1816.741257429123	12.893798	1.1825562e-08	1.1473113	0.8322061	-0.00047481462	0.0
359	152.5152	1067.0	1800000	1824.2687559127808	12.844183	2.155304e-08	0.88055253	0.8318827	0.0026513156	0.0018
360	157.63835	1105.0	1805000	1829.5589542388916	12.87434	2.1743775e-08	0.9294795	0.83156824	0.0023572766	0.0074
361	162.69383	1137.5	1810000	1837.069254398346	12.930254	-2.002716e-09	0.9263933	0.8312208	0.00096344645	0.0
362	154.72328	1088.25	1815000	1841.0095310211182	12.925062	-1.6784668e-08	1.0041069	0.83085257	0.0013806458	0.0
363	150.26364	1057.5	1820000	1845.3790864944458	12.944261	-2.3269653e-08	0.90972733	0.8304904	0.0013337124	0.0002
364	141.63327	996.6	1825000	1852.8822615146637	12.76274	4.196167e-09	0.9801697	0.8301277	0.00088758126	0.0064
365	136.32404	966.0	1830000	1857.0216536521912	12.859613	-1.449585e-08	1.0929751	0.82971483	0.00080336916	0.0012
366	129.20868	913.0	1835000	1862.3986270427704	12.862142	1.9836426e-08	0.97875935	0.8292443	-0.0002962441	0.0036
367	132.08353	928.2	1840000	1867.762075662613	12.783012	1.5830993e-08	1.0710883	0.828767	0.0024167884	0.0222
368	142.33813	985.0	1845000	1872.2778234481812	12.73253	1.7118454e-08	1.1294637	0.8283119	0.0010724221	0.0002
369	146.30173	1007.5	1850000	1877.5126485824585	12.8022585	1.077652e-08	1.0914128	0.8279281	0.0009257151	0.0
370	157.51169	1078.0	1855000	1884.9817039966583	12.970204	7.6293943e-10	1.1240215	0.82758087	0.0007470168	0.0
371	152.233	1052.0	1860000	1888.8522291183472	12.987104	5.340576e-09	1.0223839	0.8272639	0.0014621452	0.0012
372	154.65524	1066.5	1865000	1892.972811460495	13.134394	-2.670288e-09	0.9988717	0.8269617	0.0024897498	0.0036
373	147.71825	1026.75	1870000	1898.187609910965	13.106056	-9.918213e-09	1.034115	0.8266827	0.0029745975	0.0062
374	144.12788	1008.0	1875000	1902.3779680728912	13.055578	-2.2888185e-09	1.0656872	0.826381	0.0011925246	0.0048
375	134.44463	948.0	1880000	1907.646567106247	13.07025	1.4877319e-08	1.2227573	0.82609767	0.0017538872	0.0076
376	128.82419	904.8	1885000	1912.1536192893982	13.150241	-1.0299683e-08	1.2168721	0.82582784	0.0004398727	0.0112
377	127.32092	905.8	1890000	1916.0965943336487	13.069768	1.9073487e-09	1.2546909	0.8255675	0.00049957767	0.0006
378	127.41438	896.8	1895000	1920.6826057434082	13.111494	3.2424927e-09	1.1885848	0.8252724	0.00023956747	0.0
379	130.27713	915.2	1900000	1925.3345394134521	12.936789	8.773804e-09	1.0159515	0.8249864	0.0030149326	0.0018
380	135.03062	945.4	1905000	1932.854192495346	12.7671175	1.6880035e-08	1.0036138	0.82475823	0.005771569	0.0368
381	148.80392	1031.0	1910000	1936.8559348583221	12.902119	2.07901e-08	1.1260574	0.8245235	0.004587713	0.0212
382	151.139	1043.5	1915000	1940.7091829776764	12.733137	-2.4414062e-08	1.2271024	0.82428265	0.0047353	0.0426
383	155.57507	1074.0	1920000	1945.9315061569214	12.631635	5.836487e-08	1.4825784	0.8240638	0.0018754172	0.0024
384	151.51477	1036.0	1925000	1949.876716375351	12.841444	5.817413e-09	1.1295952	0.8238449	0.0022224016	0.017
385	147.902	1014.5	1930000	1953.8369438648224	12.870596	2.3651124e-08	1.0847801	0.82362247	0.0025298763	0.01
386	145.5642	989.2	1935000	1957.8244740962982	12.758076	-9.250641e-09	1.1147189	0.8233256	0.0047874195	0.0146
387	147.82434	998.8	1940000	1965.3344676494598	12.870226	-1.5258789e-09	1.1764594	0.8230042	0.0008625865	0.0
388	144.33366	977.4	1945000	1972.7305483818054	13.002803	-7.6293943e-10	1.0185275	0.8227115	-4.0050913e-05	0.0008
389	145.63171	989.2	1950000	1976.621609210968	13.052306	-5.1498414e-09	1.1182929	0.8225154	0.0018144047	0.0018
390	140.40129	962.2	1955000	1984.1482861042023	13.143775	-1.9073486e-10	1.0087	0.8223606	-1.47657875e-05	0.0
391	142.60532	974.4	1960000	1989.027247428894	13.134362	-1.9073486e-08	1.0282332	0.8221994	0.0014647263	0.0
392	147.804	1006.75	1965000	1993.622534751892	13.2092905	-6.4849854e-09	0.91956544	0.8220105	0.0014376009	0.0014
393	160.12976	1086.75	1970000	1997.4997074604034	13.29968	1.2969971e-08	0.8489992	0.82178116	0.00135394	0.003
394	163.20647	1113.0	1975000	2001.9360070228577	13.284525	-1.1157989e-08	0.81094646	0.8215442	0.00053752365	0.0004
395	159.81018	1093.0	1980000	2005.9108819961548	13.321548	1.7738342e-08	0.8958339	0.82128173	6.908865e-05	0.0008
396	159.93283	1092.75	1985000	2011.0597712993622	13.418794	7.6293943e-10	0.86961544	0.8209643	0.0005431084	0.0012
397	158.39163	1074.75	1990000	2016.3108015060425	13.335563	2.746582e-08	0.70613873	0.8206331	0.0007255006	0.0018
398	161.47607	1095.75	1995000	2023.8132371902466	13.3683815	6.1035155e-09	0.8458613	0.82025725	0.0009925343	0.0064
399	156.30533	1065.25	2000000	2028.1468443870544	13.401206	1.9073487e-09	0.73957175	0.81981814	0.0009147458	0.0
400	164.11661	1111.75	2005000	2033.195255279541	13.410856	8.9645384e-09	0.7247257	0.81945974	0.00029947865	0.0
401	166.51097	1130.5	2010000	2037.6530721187592	13.497166	-5.912781e-09	0.69773626	0.8191727	0.00038381832	0.0
402	169.14442	1142.5	2015000	2042.2035176753998	13.444466	1.0871887e-08	0.8148785	0.8189645	0.00038986112	0.0
403	168.00404	1143.25	2020000	2049.7062249183655	13.299966	4.7683715e-09	0.7289054	0.8188749	0.0024301223	0.0024
404	162.48074	1109.75	2025000	2053.500490427017	13.279069	-8.392334e-09	0.66125035	0.8187461	-9.229731e-06	0.0
405	169.6507	1147.0	2030000	2058.941665649414	13.240949	-6.4849854e-09	0.9748801	0.818524	-0.0001295429	0.0002
406	168.9753	1153.75	2035000	2062.8790481090546	13.258561	-2.670288e-09	0.77172947	0.8182631	0.0032411006	0.016
407	169.54001	1164.75	2040000	2069.2449655532837	13.318037	-1.5830993e-08	0.626698	0.81793135	0.0022608896	0.03
408	175.49458	1211.0	2045000	2073.072595357895	13.2902565	1.1444092e-08	0.6889402	0.8175506	0.0017002617	0.006
409	176.98494	1211.5	2050000	2080.5444869995117	13.538715	9.346008e-09	0.9536913	0.81718606	0.0017863556	0.0028
410	182.14174	1244.5	2055000	2084.274672269821	13.579086	1.5258789e-09	0.8950251	0.8168641	0.0036437432	0.013
411	190.76134	1299.0	2060000	2091.6997430324554	13.927525	1.0299683e-08	1.1327333	0.8165545	0.0010322924	0.0208
412	190.83214	1322.3334	2065000	2096.6449480056763	13.932466	-8.392334e-09	1.121222	0.81622744	0.0035324707	0.0344
413	179.98729	1242.6666	2070000	2104.141179084778	13.741962	1.8692017e-08	1.0019187	0.81586725	0.0015456656	0.0008
414	179.06676	1231.0	2075000	2108.04980301857	13.646937	-5.722046e-10	1.2273579	0.8154589	0.00016188891	0.0
415	167.83916	1170.25	2080000	2112.587877511978	13.310163	-9.155274e-09	0.56916004	0.8149983	0.001513954	0.0006
416	160.96451	1120.75	2085000	2120.0531833171844	13.123286	-4.7683715e-09	0.7971706	0.81449705	0.0029119714	0.0274
417	162.68079	1150.0	2090000	2124.001990556717	12.478067	-1.9073486e-10	2.0585265	0.81398195	0.0076188156	0.0814
418	147.95392	1049.0	2095000	2127.8822782039642	12.692011	-1.8119811e-08	1.8063023	0.81347656	0.0007903625	0.003
419	143.78726	1015.25	2100000	2132.540137052536	12.649655	1.1062622e-08	0.92593104	0.8130087	0.000414573	0.0186
420	134.37085	959.0	2105000	2136.500694990158	12.844033	9.536743e-09	0.6853272	0.8125385	0.00015978553	0.0006
421	136.84836	972.2	2110000	2141.8690996170044	13.003935	2.2888185e-09	0.80757564	0.81208587	0.00039135676	0.0
422	138.1459	977.8	2115000	2146.3716666698456	13.109975	2.155304e-08	0.9370006	0.8115931	0.00043920422	0.0
423	138.29385	981.2	2120000	2153.882070541382	12.961894	-1.6784668e-08	0.69592196	0.8111126	0.00059288554	0.0
424	139.03218	986.0	2125000	2158.4330081939697	12.857329	4.9591065e-09	0.66296154	0.8107198	-8.444016e-05	0.0
425	143.81346	1028.0	2130000	2162.3833508491516	12.743797	-8.5830685e-09	0.5364262	0.8103242	0.001014559	0.0024
426	141.62875	1009.0	2135000	2169.8803312778473	12.561442	-9.63211e-09	0.5706765	0.8099005	0.0034391766	0.018
427	148.87985	1054.25	2140000	2174.107664346695	12.711216	-4.577637e-09	0.7319114	0.80942756	0.003055937	0.0118
428	142.74544	1015.5	2145000	2178.7622604370117	12.610817	-1.6403199e-08	0.559189	0.8089528	0.0020552771	0.0094
429	148.57504	1048.0	2150000	2186.2320873737335	12.47334	8.773804e-09	0.7994391	0.8084915	0.0013936728	0.0002
430	150.6855	1063.5	2155000	2192.4991245269775	12.5630045	2.3841857e-09	0.78012854	0.80806714	0.0007001999	0.0
431	156.0372	1094.25	2160000	2197.1600737571716	12.63768	1.2016296e-08	0.813287	0.80771047	0.0019538843	0.0038
432	155.85043	1084.0	2165000	2200.8218982219696	12.8345175	-1.335144e-09	0.91254455	0.8073866	0.0015165297	0.0026
433	156.31253	1091.0	2170000	2204.8380880355835	12.850442	-8.392334e-09	0.9138256	0.80700904	0.00045525975	0.0
434	159.1162	1109.25	2175000	2209.289803504944	12.867121	2.5939942e-08	0.75608826	0.80668265	0.0015979422	0.0004
435	160.73967	1115.5	2180000	2213.8454008102417	13.093703	4.1007997e-09	0.6523979	0.80635333	0.0030121226	0.0184
436	152.24309	1064.5	2185000	2217.735770702362	13.227481	-9.918213e-09	0.58422345	0.8060737	0.00068556855	0.0016
437	146.9084	1027.5	2190000	2221.6269569396973	13.347088	2.1362304e-08	0.737798	0.80570793	0.0016475491	0.0016
438	148.03183	1030.0	2195000	2226.086387872696	13.325646	1.2207031e-08	0.71753377	0.80529153	0.002320018	0.0148
439	146.35913	1019.25	2200000	2230.0623865127563	13.048603	1.4877319e-08	0.71348464	0.8048463	0.002805871	0.0028
440	145.7799	1016.25	2205000	2233.8165571689606	13.125031	4.196167e-09	0.6553536	0.80442035	0.0033449607	0.0226
441	149.51758	1043.5	2210000	2238.320643901825	13.241347	6.866455e-09	0.63504624	0.80397516	0.0054882425	0.055
442	147.09653	1026.75	2215000	2242.35867023468	13.176606	-1.5640259e-08	0.7175932	0.80353975	-8.909383e-05	0.0006
443	149.88788	1042.25	2220000	2246.3121287822723	13.338591	2.670288e-09	0.6868998	0.8032155	-1.4592171e-06	0.001
444	149.32272	1039.5	2225000	2250.9799439907074	13.327709	-1.0490417e-08	0.66048586	0.8029069	0.0011632945	0.0006
445	149.38895	1044.5	2230000	2255.065760612488	13.304046	-3.8146974e-09	0.61701936	0.8025699	-0.0001442111	0.0
446	148.90146	1044.0	2235000	2258.763258457184	13.148738	-1.2588501e-08	0.6168801	0.80221295	0.0007124467	0.0
447	142.66019	996.0	2240000	2264.067270040512	12.902588	-9.536744e-10	0.68357706	0.801826	0.0015843733	0.0004
448	147.08932	1023.25	2245000	2268.122575521469	13.016022	-5.340576e-09	0.6535049	0.8014395	0.0012213034	0.0008
449	147.86006	1030.75	2250000	2275.6367707252502	12.983129	-1.8692017e-08	0.71057135	0.8010457	-0.0021789027	0.0132
450	149.23889	1036.25	2255000	2279.6558158397675	13.111595	2.0599366e-08	0.5885862	0.8006358	0.0019390798	0.02
451	153.59856	1075.25	2260000	2283.6237626075745	13.069209	2.822876e-08	0.55285215	0.80020595	0.00079814845	0.0016
452	152.87885	1065.0	2265000	2287.496843099594	13.126944	1.335144e-09	0.54478025	0.7997481	0.0016997473	0.0056
453	149.33582	1043.5	2270000	2294.9232199192047	13.107341	9.107589e-09	0.6383509	0.7993283	0.0028160699	0.0066
454	149.90291	1048.25	2275000	2302.4314765930176	13.126813	5.817413e-09	0.5506511	0.7989037	0.00010506306	0.0006
